INDEX,Bill ID,Title,Sponsor,Last Action,Session,Year,SessionType,BillNum,Bill_Link,filename,sponsor_c
1267,SB 123,PUBLIC & PRIVATE CAREGIVER LEAVE ACTS,Michael Padilla,SGND BY GOV,2019 Regular,2019,Regular,123,https://www.nmles.gov/Sessions/19%20Regular/final/SB0123.pdf,Yr_19RSB0123.pdf,Michael Padilla
1268,SB 124,CORRECTIONAL FACILITY LACTATION POLICIES,Michael Padilla,SGND BY GOV,2019 Regular,2019,Regular,124,https://www.nmles.gov/Sessions/19%20Regular/final/SB0124.pdf,Yr_19RSB0124.pdf,Michael Padilla
1269,SB 126,LOCAL GOV'T PRIMARY CARE CLINIC FUNDING,Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,126,https://www.nmles.gov/Sessions/19%20Regular/final/SB0126.pdf,Yr_19RSB0126.pdf,Mary Kay Papen
1270,SB 128,LOCAL GOV'T BEHAVIORAL HEALTH CLINIC FUNDING,Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,128,https://www.nmles.gov/Sessions/19%20Regular/final/SB0128.pdf,Yr_19RSB0128.pdf,Mary Kay Papen
1271,SB 129,TAX PROTESTS & ADMIN HEARINGS OFFICE,"Jacob Candelaria
Jason C. Harper
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,129,https://www.nmles.gov/Sessions/19%20Regular/final/SB0129.pdf,Yr_19RSB0129.pdf,Jacob Candelaria
1271,SB 129,TAX PROTESTS & ADMIN HEARINGS OFFICE,"Jacob Candelaria
Jason C. Harper
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,129,https://www.nmles.gov/Sessions/19%20Regular/final/SB0129.pdf,Yr_19RSB0129.pdf,Jason C. Harper
1271,SB 129,TAX PROTESTS & ADMIN HEARINGS OFFICE,"Jacob Candelaria
Jason C. Harper
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,129,https://www.nmles.gov/Sessions/19%20Regular/final/SB0129.pdf,Yr_19RSB0129.pdf,Daniel A. Ivey-Soto
1272,SB 131,INTERAGENCY PHARMACIES PURCHASING COUNCIL,"Jeff Steinborn
Joanne J. Ferrary",SGND BY GOV,2019 Regular,2019,Regular,131,https://www.nmles.gov/Sessions/19%20Regular/final/SB0131.pdf,Yr_19RSB0131.pdf,Jeff Steinborn
1272,SB 131,INTERAGENCY PHARMACIES PURCHASING COUNCIL,"Jeff Steinborn
Joanne J. Ferrary",SGND BY GOV,2019 Regular,2019,Regular,131,https://www.nmles.gov/Sessions/19%20Regular/final/SB0131.pdf,Yr_19RSB0131.pdf,Joanne J. Ferrary
1273,SB 135,NATUROPATHIC DOCTORS' PRACTICE ACT,Gerald Ortiz y Pino,SGND BY GOV,2019 Regular,2019,Regular,135,https://www.nmles.gov/Sessions/19%20Regular/final/SB0135.pdf,Yr_19RSB0135.pdf,Gerald Ortiz y Pino
1274,SB 142,OUT OF STATE BODY ART LICENSE EQUIVALENCE,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,142,https://www.nmles.gov/Sessions/19%20Regular/final/SB0142.pdf,Yr_19RSB0142.pdf,Mimi Stewart
1275,SB 143,PRC FIRE SAFETY STANDARDS,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,143,https://www.nmles.gov/Sessions/19%20Regular/final/SB0143.pdf,Yr_19RSB0143.pdf,Mimi Stewart
1276,SB 145,COORDINATE MEDICAL TRANSPORT,Bill Tallman,SGND BY GOV,2019 Regular,2019,Regular,145,https://www.nmles.gov/Sessions/19%20Regular/final/SB0145.pdf,Yr_19RSB0145.pdf,Bill Tallman
1277,SB 147,SCHOOL SAFETY DRILL REQUIREMENTS,Craig Brandt,SGND BY GOV,2019 Regular,2019,Regular,147,https://www.nmles.gov/Sessions/19%20Regular/final/SB0147.pdf,Yr_19RSB0147.pdf,Craig Brandt
1278,SB 148,FORMER OFFICERS AS SCHOOL SAFETY PERSONNEL,Craig Brandt,POCKET VETO,2019 Regular,2019,Regular,148,https://www.nmles.gov/Sessions/19%20Regular/final/SB0148.pdf,Yr_19RSB0148.pdf,Craig Brandt
1279,SB 149,RENAME ALCOHOL & GAMING DIVISION,"Ron Griggs
Cliff R. Pirtle",SGND BY GOV,2019 Regular,2019,Regular,149,https://www.nmles.gov/Sessions/19%20Regular/final/SB0149.pdf,Yr_19RSB0149.pdf,Ron Griggs
1279,SB 149,RENAME ALCOHOL & GAMING DIVISION,"Ron Griggs
Cliff R. Pirtle",SGND BY GOV,2019 Regular,2019,Regular,149,https://www.nmles.gov/Sessions/19%20Regular/final/SB0149.pdf,Yr_19RSB0149.pdf,Cliff R. Pirtle
1280,SB 150,HOMEOWNER ASSOCIATIONS CHANGES,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,150,https://www.nmles.gov/Sessions/19%20Regular/final/SB0150.pdf,Yr_19RSB0150.pdf,Mimi Stewart
1281,SB 154,PUBLIC PROPERTY DISPOSITION ACT,Mary Kay Papen,POCKET VETO,2019 Regular,2019,Regular,154,https://www.nmles.gov/Sessions/19%20Regular/final/SB0154.pdf,Yr_19RSB0154.pdf,Mary Kay Papen
1282,SB 157,SICK LEAVE FOR EDUCATIONAL RETIREMENT CREDIT,William Soules,SGND BY GOV,2019 Regular,2019,Regular,157,https://www.nmles.gov/Sessions/19%20Regular/final/SB0157.pdf,Yr_19RSB0157.pdf,William Soules
1283,SB 158,WILD HORSE DEFINITIONS & DISPOSITION,Pat Woods,SGND BY GOV,2019 Regular,2019,Regular,158,https://www.nmles.gov/Sessions/19%20Regular/final/SB0158.pdf,Yr_19RSB0158.pdf,Pat Woods
1284,SB 162,DISSOLUTION OF BUSINESS ENTITIES,Clemente Sanchez,SGND BY GOV,2019 Regular,2019,Regular,162,https://www.nmles.gov/Sessions/19%20Regular/final/SB0162.pdf,Yr_19RSB0162.pdf,Clemente Sanchez
1285,SB 163,VALENCIA COUNTY INSTRUCTIONAL CENTER,"Clemente Sanchez
Alonzo Baldonado
Gregory A. Baca",SGND BY GOV,2019 Regular,2019,Regular,163,https://www.nmles.gov/Sessions/19%20Regular/final/SB0163.pdf,Yr_19RSB0163.pdf,Clemente Sanchez
1285,SB 163,VALENCIA COUNTY INSTRUCTIONAL CENTER,"Clemente Sanchez
Alonzo Baldonado
Gregory A. Baca",SGND BY GOV,2019 Regular,2019,Regular,163,https://www.nmles.gov/Sessions/19%20Regular/final/SB0163.pdf,Yr_19RSB0163.pdf,Alonzo Baldonado
1285,SB 163,VALENCIA COUNTY INSTRUCTIONAL CENTER,"Clemente Sanchez
Alonzo Baldonado
Gregory A. Baca",SGND BY GOV,2019 Regular,2019,Regular,163,https://www.nmles.gov/Sessions/19%20Regular/final/SB0163.pdf,Yr_19RSB0163.pdf,Gregory A. Baca
1286,SB 164,PRIZES & GIFTS FOR INSURANCE CUSTOMERS,Clemente Sanchez,SGND BY GOV,2019 Regular,2019,Regular,164,https://www.nmles.gov/Sessions/19%20Regular/final/SB0164.pdf,Yr_19RSB0164.pdf,Clemente Sanchez
1287,SB 165,MUNICIPAL REVENUE FOR BOND REPAYMENT,"Clemente Sanchez
Jane E. Powdrell-Culbert",SGND BY GOV,2019 Regular,2019,Regular,165,https://www.nmles.gov/Sessions/19%20Regular/final/SB0165.pdf,Yr_19RSB0165.pdf,Clemente Sanchez
1287,SB 165,MUNICIPAL REVENUE FOR BOND REPAYMENT,"Clemente Sanchez
Jane E. Powdrell-Culbert",SGND BY GOV,2019 Regular,2019,Regular,165,https://www.nmles.gov/Sessions/19%20Regular/final/SB0165.pdf,Yr_19RSB0165.pdf,Jane E. Powdrell-Culbert
1288,SB 167,SECRETARY OF STATE ELECTRONIC SIGNATURES,Clemente Sanchez,SGND BY GOV,2019 Regular,2019,Regular,167,https://www.nmles.gov/Sessions/19%20Regular/final/SB0167.pdf,Yr_19RSB0167.pdf,Clemente Sanchez
1289,SB 173,TRANSFER OF MUNI COURT JURISDICTION,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,173,https://www.nmles.gov/Sessions/19%20Regular/final/SB0173.pdf,Yr_19RSB0173.pdf,Richard C. Martinez
1290,SB 174,JURY AFFIDAVIT EXEMPTION IF OVER AGE 75,Richard C. Martinez,POCKET VETO,2019 Regular,2019,Regular,174,https://www.nmles.gov/Sessions/19%20Regular/final/SB0174.pdf,Yr_19RSB0174.pdf,Richard C. Martinez
1291,SB 177,ALLOW PULL TAB GAMES UNDER BINGO LICENSE,Sander Rue,SGND BY GOV,2019 Regular,2019,Regular,177,https://www.nmles.gov/Sessions/19%20Regular/final/SB0177.pdf,Yr_19RSB0177.pdf,Sander Rue
1292,SB 179,DISABILITIES STUDENTS LOTTERY SCHOLARSHIPS,"Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,179,https://www.nmles.gov/Sessions/19%20Regular/final/SB0179.pdf,Yr_19RSB0179.pdf,Elizabeth Liz Stefanics
1293,SB 181,INTERIOR DESIGNER LICENSURE,Mary Kay Papen,VETO,2019 Regular,2019,Regular,181,https://www.nmles.gov/Sessions/19%20Regular/final/SB0181.pdf,Yr_19RSB0181.pdf,Mary Kay Papen
1294,SB 188,HEALTH INSURANCE PRIOR AUTHORIZATION ACT,"Gay G. Kernan
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,188,https://www.nmles.gov/Sessions/19%20Regular/final/SB0188.pdf,Yr_19RSB0188.pdf,Gay G. Kernan
1294,SB 188,HEALTH INSURANCE PRIOR AUTHORIZATION ACT,"Gay G. Kernan
Elizabeth ""Liz"" Stefanics",SGND BY GOV,2019 Regular,2019,Regular,188,https://www.nmles.gov/Sessions/19%20Regular/final/SB0188.pdf,Yr_19RSB0188.pdf,Elizabeth Liz Stefanics
1295,SB 189,MOBILITY LIMITATION TRANSPORT PLACARDS,Sander Rue,SGND BY GOV,2019 Regular,2019,Regular,189,https://www.nmles.gov/Sessions/19%20Regular/final/SB0189.pdf,Yr_19RSB0189.pdf,Sander Rue
1296,SB 190,INTIMATE PARTNER VIOLENCE SURVIVOR SUFFRAGE,Daniel A. Ivey-Soto,SGND BY GOV,2019 Regular,2019,Regular,190,https://www.nmles.gov/Sessions/19%20Regular/final/SB0190.pdf,Yr_19RSB0190.pdf,Daniel A. Ivey-Soto
1297,SB 191,LOBBYIST REPORTING REQUIREMENTS,"Daniel A. Ivey-Soto
Christine Chandler",SGND BY GOV,2019 Regular,2019,Regular,191,https://www.nmles.gov/Sessions/19%20Regular/final/SB0191.pdf,Yr_19RSB0191.pdf,Daniel A. Ivey-Soto
1297,SB 191,LOBBYIST REPORTING REQUIREMENTS,"Daniel A. Ivey-Soto
Christine Chandler",SGND BY GOV,2019 Regular,2019,Regular,191,https://www.nmles.gov/Sessions/19%20Regular/final/SB0191.pdf,Yr_19RSB0191.pdf,Christine Chandler
1298,SB 192,PREGNANT AND LACTATING INMATE OPTIONS,"Daniel A. Ivey-Soto
Georgene Louis",SGND BY GOV,2019 Regular,2019,Regular,192,https://www.nmles.gov/Sessions/19%20Regular/final/SB0192.pdf,Yr_19RSB0192.pdf,Daniel A. Ivey-Soto
1298,SB 192,PREGNANT AND LACTATING INMATE OPTIONS,"Daniel A. Ivey-Soto
Georgene Louis",SGND BY GOV,2019 Regular,2019,Regular,192,https://www.nmles.gov/Sessions/19%20Regular/final/SB0192.pdf,Yr_19RSB0192.pdf,Georgene Louis
1299,SB 193,BEEF COUNCIL ASSESSMENT OPT-OUT,Pat Woods,SGND BY GOV,2019 Regular,2019,Regular,193,https://www.nmles.gov/Sessions/19%20Regular/final/SB0193.pdf,Yr_19RSB0193.pdf,Pat Woods
1300,SB 197,JUDGE PRO TEMPORE FUND,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,197,https://www.nmles.gov/Sessions/19%20Regular/final/SB0197.pdf,Yr_19RSB0197.pdf,Richard C. Martinez
1301,SB 198,ADMIN OFFICE OF THE COURTS DIRECTOR FUNDS,Richard C. Martinez,SGND BY GOV,2019 Regular,2019,Regular,198,https://www.nmles.gov/Sessions/19%20Regular/final/SB0198.pdf,Yr_19RSB0198.pdf,Richard C. Martinez
1302,SB 199,ELECTRONIC COMMUNICATIONS PRIVACY ACT,Peter Wirth,SGND BY GOV,2019 Regular,2019,Regular,199,https://www.nmles.gov/Sessions/19%20Regular/final/SB0199.pdf,Yr_19RSB0199.pdf,Peter Wirth
1303,SB 200,MASSAGE THERAPY ACT,Peter Wirth,SGND BY GOV,2019 Regular,2019,Regular,200,https://www.nmles.gov/Sessions/19%20Regular/final/SB0200.pdf,Yr_19RSB0200.pdf,Peter Wirth
1304,SB 204,MEDICAL MARIJUANA IN SCHOOLS,"Candace Gould
Gail Armstrong
Jacob Candelaria",SGND BY GOV,2019 Regular,2019,Regular,204,https://www.nmles.gov/Sessions/19%20Regular/final/SB0204.pdf,Yr_19RSB0204.pdf,Candace Gould
1304,SB 204,MEDICAL MARIJUANA IN SCHOOLS,"Candace Gould
Gail Armstrong
Jacob Candelaria",SGND BY GOV,2019 Regular,2019,Regular,204,https://www.nmles.gov/Sessions/19%20Regular/final/SB0204.pdf,Yr_19RSB0204.pdf,Gail Armstrong
1304,SB 204,MEDICAL MARIJUANA IN SCHOOLS,"Candace Gould
Gail Armstrong
Jacob Candelaria",SGND BY GOV,2019 Regular,2019,Regular,204,https://www.nmles.gov/Sessions/19%20Regular/final/SB0204.pdf,Yr_19RSB0204.pdf,Jacob Candelaria
1305,SB 207,SUBSTANCE ABUSE ASSOCIATE REIMBURSEMENT,Carlos R. Cisneros,SGND BY GOV,2019 Regular,2019,Regular,207,https://www.nmles.gov/Sessions/19%20Regular/final/SB0207.pdf,Yr_19RSB0207.pdf,Carlos R. Cisneros
1306,SB 215,MATERNAL MORTALITY & MORBIDITY PREVENTION ACT,Nancy Rodriguez,SGND BY GOV,2019 Regular,2019,Regular,215,https://www.nmles.gov/Sessions/19%20Regular/final/SB0215.pdf,Yr_19RSB0215.pdf,Nancy Rodriguez
1307,SB 219,HISTORIC PRESERVATION & STATE LAND PROJECTS,"Peter Wirth
Brian Egolf",SGND BY GOV,2019 Regular,2019,Regular,219,https://www.nmles.gov/Sessions/19%20Regular/final/SB0219.pdf,Yr_19RSB0219.pdf,Peter Wirth
1307,SB 219,HISTORIC PRESERVATION & STATE LAND PROJECTS,"Peter Wirth
Brian Egolf",SGND BY GOV,2019 Regular,2019,Regular,219,https://www.nmles.gov/Sessions/19%20Regular/final/SB0219.pdf,Yr_19RSB0219.pdf,Brian Egolf
1308,SB 221,REQUIRE CERTAIN OVERDOSE COUNSELINGS,William Soules,SGND BY GOV,2019 Regular,2019,Regular,221,https://www.nmles.gov/Sessions/19%20Regular/final/SB0221.pdf,Yr_19RSB0221.pdf,William Soules
1309,SB 223,LAND GRANT ELECTIONS & DEFINITIONS,Linda M. Lopez,SGND BY GOV,2019 Regular,2019,Regular,223,https://www.nmles.gov/Sessions/19%20Regular/final/SB0223.pdf,Yr_19RSB0223.pdf,Linda M. Lopez
1310,SB 225,AIR MEDAL LICENSE PLATE,Clemente Sanchez,SGND BY GOV,2019 Regular,2019,Regular,225,https://www.nmles.gov/Sessions/19%20Regular/final/SB0225.pdf,Yr_19RSB0225.pdf,Clemente Sanchez
1311,SB 227,ADDITIONAL UNLAWFUL DISCRIMINATION PRACTICES,"Elizabeth ""Liz"" Stefanics
Jacob Candelaria
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,227,https://www.nmles.gov/Sessions/19%20Regular/final/SB0227.pdf,Yr_19RSB0227.pdf,Elizabeth Liz Stefanics
1311,SB 227,ADDITIONAL UNLAWFUL DISCRIMINATION PRACTICES,"Elizabeth ""Liz"" Stefanics
Jacob Candelaria
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,227,https://www.nmles.gov/Sessions/19%20Regular/final/SB0227.pdf,Yr_19RSB0227.pdf,Jacob Candelaria
1311,SB 227,ADDITIONAL UNLAWFUL DISCRIMINATION PRACTICES,"Elizabeth ""Liz"" Stefanics
Jacob Candelaria
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,227,https://www.nmles.gov/Sessions/19%20Regular/final/SB0227.pdf,Yr_19RSB0227.pdf,Daniel A. Ivey-Soto
1312,SB 228,WILDLIFE CORRIDORS ACT,"Mimi Stewart
Georgene Louis",SGND BY GOV,2019 Regular,2019,Regular,228,https://www.nmles.gov/Sessions/19%20Regular/final/SB0228.pdf,Yr_19RSB0228.pdf,Mimi Stewart
1312,SB 228,WILDLIFE CORRIDORS ACT,"Mimi Stewart
Georgene Louis",SGND BY GOV,2019 Regular,2019,Regular,228,https://www.nmles.gov/Sessions/19%20Regular/final/SB0228.pdf,Yr_19RSB0228.pdf,Georgene Louis
1313,SB 229,SCHOOL SUPPORT & ACCOUNTABILITY ACT,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,229,https://www.nmles.gov/Sessions/19%20Regular/final/SB0229.pdf,Yr_19RSB0229.pdf,Mimi Stewart
1314,SB 230,PRE-K CLASSROOM FACILITIES INITIATIVE,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,230,https://www.nmles.gov/Sessions/19%20Regular/final/SB0230.pdf,Yr_19RSB0230.pdf,Mimi Stewart
1315,SB 231,PUBLIC SCHOOL CAPITAL OUTLAY CALCULATIONS,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,231,https://www.nmles.gov/Sessions/19%20Regular/final/SB0231.pdf,Yr_19RSB0231.pdf,Mimi Stewart
1316,SB 234,POLLINATOR PROTECTION LICENSE PLATE,Sander Rue,SGND BY GOV,2019 Regular,2019,Regular,234,https://www.nmles.gov/Sessions/19%20Regular/final/SB0234.pdf,Yr_19RSB0234.pdf,Sander Rue
1317,SB 236,DISABLED VETERAN LICENSE PLATE OPTIONS,"Craig Brandt
Ron Griggs",SGND BY GOV,2019 Regular,2019,Regular,236,https://www.nmles.gov/Sessions/19%20Regular/final/SB0236.pdf,Yr_19RSB0236.pdf,Craig Brandt
1317,SB 236,DISABLED VETERAN LICENSE PLATE OPTIONS,"Craig Brandt
Ron Griggs",SGND BY GOV,2019 Regular,2019,Regular,236,https://www.nmles.gov/Sessions/19%20Regular/final/SB0236.pdf,Yr_19RSB0236.pdf,Ron Griggs
1318,SB 239,ALLOW IMPOSITION OF LANDING FEES,James P. White,SGND BY GOV,2019 Regular,2019,Regular,239,https://www.nmles.gov/Sessions/19%20Regular/final/SB0239.pdf,Yr_19RSB0239.pdf,James P. White
1319,SB 241,ESTABLISH SITE OF TELEDENTISTRY,Gerald Ortiz y Pino,VETO,2019 Regular,2019,Regular,241,https://www.nmles.gov/Sessions/19%20Regular/final/SB0241.pdf,Yr_19RSB0241.pdf,Gerald Ortiz y Pino
1320,SB 244,LEGAL SERVICES FOR LAND GRANTS & ACEQUIAS,"Gerald Ortiz y Pino
Miguel P. Garcia",SGND BY GOV,2019 Regular,2019,Regular,244,https://www.nmles.gov/Sessions/19%20Regular/final/SB0244.pdf,Yr_19RSB0244.pdf,Gerald Ortiz y Pino
1320,SB 244,LEGAL SERVICES FOR LAND GRANTS & ACEQUIAS,"Gerald Ortiz y Pino
Miguel P. Garcia",SGND BY GOV,2019 Regular,2019,Regular,244,https://www.nmles.gov/Sessions/19%20Regular/final/SB0244.pdf,Yr_19RSB0244.pdf,Miguel P. Garcia
1321,SB 246,HEALTH CARE QUALITY SURCHARGE ACT,Gerald Ortiz y Pino,SGND BY GOV,2019 Regular,2019,Regular,246,https://www.nmles.gov/Sessions/19%20Regular/final/SB0246.pdf,Yr_19RSB0246.pdf,Gerald Ortiz y Pino
1322,SB 248,STANDARDS FOR REQUIRED DEALER EDUCATION,Mimi Stewart,SGND BY GOV,2019 Regular,2019,Regular,248,https://www.nmles.gov/Sessions/19%20Regular/final/SB0248.pdf,Yr_19RSB0248.pdf,Mimi Stewart
1323,SB 251,TUITION & FEE WAIVERS FOR FOSTER CHILDREN,George K. Munoz,SGND BY GOV,2019 Regular,2019,Regular,251,https://www.nmles.gov/Sessions/19%20Regular/final/SB0251.pdf,Yr_19RSB0251.pdf,George K. Munoz
1324,SB 261,COMPILATION COMMISSION CHANGES,William H. Payne,SGND BY GOV,2019 Regular,2019,Regular,261,https://www.nmles.gov/Sessions/19%20Regular/final/SB0261.pdf,Yr_19RSB0261.pdf,William H. Payne
1325,SB 262,UNIFORM MONEY SERVICES ACT CHANGES,William H. Payne,SGND BY GOV,2019 Regular,2019,Regular,262,https://www.nmles.gov/Sessions/19%20Regular/final/SB0262.pdf,Yr_19RSB0262.pdf,William H. Payne
1326,SB 263,FUNERAL SERVICES ACT CHANGES,James P. White,SGND BY GOV,2019 Regular,2019,Regular,263,https://www.nmles.gov/Sessions/19%20Regular/final/SB0263.pdf,Yr_19RSB0263.pdf,James P. White
1327,SB 264,"RURAL LIBRARY DEVELOPMENT, PROGRAM & FUND",Gerald Ortiz y Pino,SGND BY GOV,2019 Regular,2019,Regular,264,https://www.nmles.gov/Sessions/19%20Regular/final/SB0264.pdf,Yr_19RSB0264.pdf,Gerald Ortiz y Pino
1328,SB 270,"""RUDOLFO ANAYA I LOVE TO READ DAY""","Pete Campos
Patricia Roybal Caballero
Joseph L. Sanchez",SGND BY GOV,2019 Regular,2019,Regular,270,https://www.nmles.gov/Sessions/19%20Regular/final/SB0270.pdf,Yr_19RSB0270.pdf,Pete Campos
1328,SB 270,"""RUDOLFO ANAYA I LOVE TO READ DAY""","Pete Campos
Patricia Roybal Caballero
Joseph L. Sanchez",SGND BY GOV,2019 Regular,2019,Regular,270,https://www.nmles.gov/Sessions/19%20Regular/final/SB0270.pdf,Yr_19RSB0270.pdf,Patricia Roybal Caballero
1328,SB 270,"""RUDOLFO ANAYA I LOVE TO READ DAY""","Pete Campos
Patricia Roybal Caballero
Joseph L. Sanchez",SGND BY GOV,2019 Regular,2019,Regular,270,https://www.nmles.gov/Sessions/19%20Regular/final/SB0270.pdf,Yr_19RSB0270.pdf,Joseph L. Sanchez
1329,SB 271,PHARMACY LICENSURE & REGISTRATION COMPLIANCE,Pete Campos,SGND BY GOV,2019 Regular,2019,Regular,271,https://www.nmles.gov/Sessions/19%20Regular/final/SB0271.pdf,Yr_19RSB0271.pdf,Pete Campos
1330,SB 278,DRIVER'S LICENSE CHANGES,"Gerald Ortiz y Pino
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,278,https://www.nmles.gov/Sessions/19%20Regular/final/SB0278.pdf,Yr_19RSB0278.pdf,Gerald Ortiz y Pino
1330,SB 278,DRIVER'S LICENSE CHANGES,"Gerald Ortiz y Pino
Daniel A. Ivey-Soto",SGND BY GOV,2019 Regular,2019,Regular,278,https://www.nmles.gov/Sessions/19%20Regular/final/SB0278.pdf,Yr_19RSB0278.pdf,Daniel A. Ivey-Soto
1331,SB 280,CAPITAL OUTLAY EXPENDITURES,"Carlos R. Cisneros
Jim R. Trujillo",SGND BY GOV,2019 Regular,2019,Regular,280,https://www.nmles.gov/Sessions/19%20Regular/final/SB0280.pdf,Yr_19RSB0280.pdf,Carlos R. Cisneros
1331,SB 280,CAPITAL OUTLAY EXPENDITURES,"Carlos R. Cisneros
Jim R. Trujillo",SGND BY GOV,2019 Regular,2019,Regular,280,https://www.nmles.gov/Sessions/19%20Regular/final/SB0280.pdf,Yr_19RSB0280.pdf,Jim R. Trujillo
1332,SB 288,SAFE SCHOOLS FOR ALL STUDENTS ACT,William Soules,SGND BY GOV,2019 Regular,2019,Regular,288,https://www.nmles.gov/Sessions/19%20Regular/final/SB0288.pdf,Yr_19RSB0288.pdf,William Soules
1333,SB 294,HEALTH INSURANCE EXCHANGE BOARD REPORTING,Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,294,https://www.nmles.gov/Sessions/19%20Regular/final/SB0294.pdf,Yr_19RSB0294.pdf,Mary Kay Papen
1334,SB 306,WINE & BEER SALES & PRIVATE CELEBRATIONS,John Arthur Smith,POCKET VETO,2019 Regular,2019,Regular,306,https://www.nmles.gov/Sessions/19%20Regular/final/SB0306.pdf,Yr_19RSB0306.pdf,John Arthur Smith
1335,SB 307,INCREASE LEGISLATIVE RETIREMENT CONTRIBUTIONS,"Stuart Ingle
Peter Wirth",SGND BY GOV,2019 Regular,2019,Regular,307,https://www.nmles.gov/Sessions/19%20Regular/final/SB0307.pdf,Yr_19RSB0307.pdf,Stuart Ingle
1335,SB 307,INCREASE LEGISLATIVE RETIREMENT CONTRIBUTIONS,"Stuart Ingle
Peter Wirth",SGND BY GOV,2019 Regular,2019,Regular,307,https://www.nmles.gov/Sessions/19%20Regular/final/SB0307.pdf,Yr_19RSB0307.pdf,Peter Wirth
1336,SB 309,INSURANCE ULTRASOUND AUTHORIZATIONS,"Elizabeth ""Liz"" Stefanics
Melanie A. Stansbury",SGND BY GOV,2019 Regular,2019,Regular,309,https://www.nmles.gov/Sessions/19%20Regular/final/SB0309.pdf,Yr_19RSB0309.pdf,Elizabeth Liz Stefanics
1336,SB 309,INSURANCE ULTRASOUND AUTHORIZATIONS,"Elizabeth ""Liz"" Stefanics
Melanie A. Stansbury",SGND BY GOV,2019 Regular,2019,Regular,309,https://www.nmles.gov/Sessions/19%20Regular/final/SB0309.pdf,Yr_19RSB0309.pdf,Melanie A. Stansbury
1337,SB 313,TRIBAL JUDGES IN JUDICIAL EDUCATION CENTER,"Jacob Candelaria
Benny Shendo, Jr.",SGND BY GOV,2019 Regular,2019,Regular,313,https://www.nmles.gov/Sessions/19%20Regular/final/SB0313.pdf,Yr_19RSB0313.pdf,Jacob Candelaria
1337,SB 313,TRIBAL JUDGES IN JUDICIAL EDUCATION CENTER,"Jacob Candelaria
Benny Shendo, Jr.",SGND BY GOV,2019 Regular,2019,Regular,313,https://www.nmles.gov/Sessions/19%20Regular/final/SB0313.pdf,Yr_19RSB0313.pdf,Benny Shendo
1337,SB 313,TRIBAL JUDGES IN JUDICIAL EDUCATION CENTER,"Jacob Candelaria
Benny Shendo, Jr.",SGND BY GOV,2019 Regular,2019,Regular,313,https://www.nmles.gov/Sessions/19%20Regular/final/SB0313.pdf,Yr_19RSB0313.pdf, Jr.
1338,SB 314,"NMSU CAMPUS IN SAN LUIS POTOSI, MEXICO",Mary Kay Papen,SGND BY GOV,2019 Regular,2019,Regular,314,https://www.nmles.gov/Sessions/19%20Regular/final/SB0314.pdf,Yr_19RSB0314.pdf,Mary Kay Papen
1339,SB 322,COLLEGE DISTRICT LEASE-PURCHASE AGREEMENTS,John M. Sapien,SGND BY GOV,2019 Regular,2019,Regular,322,https://www.nmles.gov/Sessions/19%20Regular/final/SB0322.pdf,Yr_19RSB0322.pdf,John M. Sapien
1340,SB 323,DECREASE MARIJUANA PENALTIES,Joseph Cervantes,SGND BY GOV,2019 Regular,2019,Regular,323,https://www.nmles.gov/Sessions/19%20Regular/final/SB0323.pdf,Yr_19RSB0323.pdf,Joseph Cervantes
1341,SB 326,WATER PROJECT FUND PROJECTS,"Joseph Cervantes
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,326,https://www.nmles.gov/Sessions/19%20Regular/final/SB0326.pdf,Yr_19RSB0326.pdf,Joseph Cervantes
1341,SB 326,WATER PROJECT FUND PROJECTS,"Joseph Cervantes
TomÃ¡s E. Salazar",SGND BY GOV,2019 Regular,2019,Regular,326,https://www.nmles.gov/Sessions/19%20Regular/final/SB0326.pdf,Yr_19RSB0326.pdf,TomÃ¡s E. Salazar
