First Name,Last Name,Description,IsContribution,Amount,Date Contribution,Contribution/Expenditure On Behalf Of,Name of Candidate/Public Official/Ballot Issue,Expenditure Purpose,Beneficiary,Filing Period,Date Added
Charles,Ferrell,Meal and Beverage Expenses,1,463.1,2/12/2014,NULL,The Bull Ring,Appreciation Dinner,B & I Committee,2014 May Lobbyist Filing ,5/4/2014
Matejka ,Santillanes,Political Contribution,2,250,3/28/2014,NULL,"Rep. Antonio ""Moe"" Maestas",NULL,NULL,2014 May Lobbyist Filing ,5/4/2014
Matejka ,Santillanes,Meal and Beverage Expenses,1,900,2/20/2014,NULL,Various Restaurants,Discussing Legislation,Various Individuals & Legislators,2014 May Lobbyist Filing ,5/4/2014
David,Bucholtz,Political Contribution,2,250,4/25/2014,NULL,Conrad James,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 17:12
David,Bucholtz,Candidate,2,250,4/17/2014,NULL,Sarah Barnes Maestas,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 17:11
David,Bucholtz,Political Contribution,2,250,4/1/2014,NULL,Vickie Perea,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 17:10
Ty,Trujillo,Political Contribution,2,100,3/14/2014,NULL,Lynda Lovejoy - PRC,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 16:26
Ricardo ,Gonzales,Meal and Beverage Expenses,1,23.16,1/8/2014,NULL,Lorenzos,Discussion of Legislative Issues,Miguel Silva,2014 May Lobbyist Filing ,5/2/2014 15:26
Morris,Chavez,Candidate,2,250,12/31/2013,NULL,Timothy Keller,NULL,NULL,2014 January Lobbyist Filing,5/2/2014 14:58
Jeremy,Rutherford,Entertainment Expenses,1,33,2/3/2014,NULL,Steaksmith Restaurant,goodwill,Rep Liz Thomson,2014 May Lobbyist Filing ,5/2/2014 11:59
Regina,Romero,Meal and Beverage Expenses,1,75.9,4/25/2014,NULL,aggregated expenses for 1/1/14 - 4/25/14,discuss legislative issues,various legislators and guests,2014 May Lobbyist Filing ,5/2/2014 10:42
Susan,Loubet,Candidate,2,100,4/15/2014,NULL,Stephanie Garcia Richard,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 9:56
Susan,Loubet,Candidate,2,100,4/13/2014,NULL,Liz Thomson,NULL,NULL,2014 May Lobbyist Filing ,5/2/2014 9:55
Ann,Conway,Meal and Beverage Expenses,1,1920.2,3/20/2014,NULL,Albuquerque Museum Foundation,Appreciation reception,"Albuquerque Legislators, County Commissioners and Mayor's office",2014 May Lobbyist Filing ,5/2/2014 8:00
William ,Fulginiti,Meal and Beverage Expenses,1,9177.77,4/25/2014,NULL,aggregated expenses for 1-1-14 thru 4-25-14,discuss legislative issues,various legislators and guests,2014 May Lobbyist Filing ,5/2/2014
James,Bullington,Candidate,2,150,4/14/2014,NULL,County Commissioner Wayne Johnson,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:24
James,Bullington,Candidate,2,200,4/14/2014,NULL,Rep. Tomas Salazar,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:23
James,Bullington,Candidate,2,500,4/14/2014,NULL,Rep. Ken Martinez,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:22
James,Bullington,Candidate,2,300,4/14/2014,NULL,Rep. James Roger Madalena,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:22
James,Bullington,Candidate,2,200,4/14/2014,NULL,Wade Lopez for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:22
James,Bullington,Candidate,2,200,4/14/2014,NULL,Randy Crowder for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:21
James,Bullington,Candidate,2,300,4/14/2014,NULL,Rep. Zach Cook,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:21
James,Bullington,Candidate,2,200,4/14/2014,NULL,James Townsend for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:20
James,Bullington,Candidate,2,200,4/14/2014,NULL,Rep. Nick Salazar,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:20
James,Bullington,Candidate,2,200,4/14/2014,NULL,Rep. Mary Helen Garcia,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:19
James,Bullington,Entertainment Expenses,1,184,3/5/2014,NULL,Route 66 Casino,2 tickets to Hall and Oates,Rep. Georgene Louis,2014 May Lobbyist Filing ,5/1/2014 19:18
James,Bullington,Candidate,2,200,4/14/2014,NULL,Javier Martinez for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:15
James,Bullington,Candidate,2,150,4/14/2014,NULL,Andres Romero fro Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:14
James,Bullington,Candidate,2,150,4/14/2014,NULL,Sisto Abeyta for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:14
James,Bullington,Candidate,2,200,4/21/2014,NULL,Rep. Patty Lundstrom,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:13
James,Bullington,Candidate,2,200,4/14/2014,NULL,Andrew Barreras for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:13
James,Bullington,Candidate,2,200,4/14/2014,NULL,Harrison Todacheene for Representative,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:12
James,Bullington,Other Expenses,1,99,3/7/2014,NULL,Route 66 Hotel,One n ight lodging for himself,Sen. Benny Shendo,2014 May Lobbyist Filing ,5/1/2014 19:11
James,Bullington,Candidate,2,200,4/14/2014,NULL,Hector Balderas for Attorney General,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:09
James,Bullington,Candidate,2,200,4/14/2014,NULL,Tim Keller for Auditor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:08
James,Bullington,Candidate,2,200,4/14/2014,NULL,Linda Lopez for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:08
James,Bullington,Candidate,2,200,4/14/2014,NULL,Alan Webber for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:07
James,Bullington,Candidate,2,200,4/14/2014,NULL,Howie Morales for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:07
James,Bullington,Candidate,2,300,4/14/2014,NULL,Joshua Sanchez for District Court Judge,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:07
James,Bullington,Candidate,2,1500,4/24/2014,NULL,"Rep. Ken Martinez June 12, 2014 Fundraiser Dinner",NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:05
James,Bullington,Candidate,2,250,4/10/2014,NULL,Rep. Emily Kane,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:02
James,Bullington,Candidate,2,200,3/21/2014,NULL,Rep. Mary Helen Garcia,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:01
James,Bullington,Candidate,2,250,3/13/2014,NULL,Rep. Liz Thomson,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:01
James,Bullington,Candidate,2,500,3/13/2014,NULL,Sisto Abeyta,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:00
James,Bullington,Candidate,2,625,4/17/2014,NULL,Sen. Phil griego,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 19:00
James,Bullington,Candidate,2,500,4/3/2014,NULL,Debra Haaland,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 18:59
James,Bullington,Other Expenses,1,89,3/7/2014,NULL,Route 66 Hotel,Lodging for himself for one night,Sen. Jacob Candelaria,2014 May Lobbyist Filing ,5/1/2014 18:55
James,Bullington,Meal and Beverage Expenses,1,217.42,2/12/2014,NULL,Vanessie Restaurant,Annual SPAC legislative dinner,Senate Public Affairs Committee and staff,2014 May Lobbyist Filing ,5/1/2014 18:37
James,Bullington,Meal and Beverage Expenses,1,181.55,2/11/2014,NULL,Restaurant Martin,Annual SEC legislative dinner,Senate Education Committee and staff,2014 May Lobbyist Filing ,5/1/2014 18:36
James,Bullington,Meal and Beverage Expenses,1,264,2/11/2014,NULL,"Joseph""s Restaurant",Annual legislative committee dinners,House Energy Committee and Senate Conservation Committee and staff,2014 May Lobbyist Filing ,5/1/2014 18:35
James,Bullington,Meal and Beverage Expenses,1,188.71,2/4/2014,NULL,The Bull Ring Restaurant,Annual SFC legislative dinner,Senate Finance Committee and Staff,2014 May Lobbyist Filing ,5/1/2014 18:32
James,Bullington,Meal and Beverage Expenses,1,219.97,1/27/2014,NULL,The Bull Ring Restaurant,Annual HAFC legislative dinner,House Appropriations and Finance Committee and Staff,2014 May Lobbyist Filing ,5/1/2014 18:30
James,Bullington,Entertainment Expenses,1,296,1/4/2014,NULL,UNM,Lobo basketball tickets,"Rep. Rick Miera, Sen. Michael Padilla, Rep. Mimi Stewart, Sen. Jerry Ortiz y Pino",2014 May Lobbyist Filing ,5/1/2014 18:27
James,Bullington,Meal and Beverage Expenses,1,39.9,1/3/2014,NULL,Route 66 Casino,Buffet dinner for two,Rep. Eliseo Alcon,2014 May Lobbyist Filing ,5/1/2014 18:15
David ,Kimble,Candidate,2,150,4/24/2014,NULL,Dianna Duran,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 18:01
David ,Kimble,Political Contribution,2,200,3/4/2014,NULL,Rep Mary Helen Garcia,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 18:01
Arthur,Teague,Political Contribution,2,5,2/3/2014,NULL,Judge Hanisee,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 17:26
Karin,Foster,Entertainment Expenses,1,1979.88,2/14/2014,NULL,IPANM,Annual meeting,All legislators and staff,2014 May Lobbyist Filing ,5/1/2014 16:35
Karin,Foster,Entertainment Expenses,1,281.59,2/13/2014,NULL,IPANM,Dinner,Rep. Jeff; Rep. Clashashillage,2014 May Lobbyist Filing ,5/1/2014 16:32
Karin,Foster,Entertainment Expenses,1,258.69,2/13/2014,NULL,IPANM,Lunch for pages,House Minority staff and legislators,2014 May Lobbyist Filing ,5/1/2014 16:31
Karin,Foster,Entertainment Expenses,1,384.5,2/12/2014,NULL,IPANM,Annual lunch,House Minority Legislators and staff,2014 May Lobbyist Filing ,5/1/2014 16:31
Karin,Foster,Entertainment Expenses,1,150,2/10/2014,NULL,IPANM,100 Bill party,All legislators and staff,2014 May Lobbyist Filing ,5/1/2014 16:30
Karin,Foster,Entertainment Expenses,1,188.71,2/4/2014,NULL,IPANM,Meeting,Senate Finance Committee,2014 May Lobbyist Filing ,5/1/2014 16:29
Karin,Foster,Entertainment Expenses,1,491.47,1/28/2014,NULL,IPANM,Dinner,"Legislators Jeff, Oneil, George, Candelaria",2014 May Lobbyist Filing ,5/1/2014 16:28
Patrick,Rogers,Candidate,2,200,4/16/2014,NULL,S. Maestas Barnes,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 16:12
Patrick,Rogers,Candidate,2,300,4/3/2014,NULL,Martinez for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 16:11
Patrick,Rogers,Candidate,2,200,4/1/2014,NULL,Rep Zach Cook,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 16:10
Patrick,Rogers,Candidate,2,1500,12/31/2013,NULL,Martinez for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 16:09
Patrick,Rogers,Meal and Beverage Expenses,1,147.52,2/12/2014,NULL,Various restaurants,Good will, 4 legislators aggregated,2014 May Lobbyist Filing ,5/1/2014 16:08
Michael,Miller,Meal and Beverage Expenses,1,7917,2/20/2014,NULL,Various,Lobby for Clients,Legislators,2014 May Lobbyist Filing ,5/1/2014 16:08
Ty,Trujillo,Meal and Beverage Expenses,1,230.42,4/25/2014,NULL,Various locations.,Meal expenses.,Various legislators. ,2014 May Lobbyist Filing ,5/1/2014 16:03
Jerry,Walker ,Meal and Beverage Expenses,1,150,4/24/2014,NULL,The Links,Co-sponsorship of Lunch,"Sen. Phil Griego and Mrs. Griego, Rep. Carl Trujillo, Rep. Jim Trujillo",2014 May Lobbyist Filing ,5/1/2014 15:51
Jerry,Walker ,Entertainment Expenses,1,450,2/7/2014,NULL,100 Bill Party,Social,Legislative Members and Staff,2014 May Lobbyist Filing ,5/1/2014 15:48
Thomas ,Rutherford ,Candidate,2,100,4/6/2014,NULL,Nancy Franchini,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:41
Thomas ,Rutherford ,Candidate,2,200,4/6/2014,NULL,Josh Boone,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:40
Jerry,Walker ,Meal and Beverage Expenses,1,217,2/6/2014,NULL,Bullring,Dinner,"Reps. Donna Irwin & Mary Helen Garcia, Linda Walker, Jerry Walker",2014 May Lobbyist Filing ,5/1/2014 15:38
Mark ,Fleisher,Candidate,2,126.33,4/9/2014,NULL,Patriia Lundstrom for State House ,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:35
Jerry,Walker ,Meal and Beverage Expenses,1,402.89,1/21/2014,NULL,Bullring,Co-sponsorship of Dinner,House and Senate Republican Caucuses,2014 May Lobbyist Filing ,5/1/2014 15:33
Mark ,Fleisher,Candidate,2,200,3/27/2014,NULL,Moe Maestas for State Representative ,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:27
Mark ,Fleisher,Candidate,2,300,4/15/2014,NULL,New Mexico Democratic Party ,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:25
Mark ,Fleisher,Candidate,2,45,1/18/2014,NULL,Tim Eichenberg for State Treasurer,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:22
John ,Daniel,Candidate,2,200,12/11/2013,NULL,Tim Keller,NULL,NULL,2014 January Lobbyist Filing,5/1/2014 15:21
Oriana R.,Sandoval,Candidate,2,50,3/27/2014,NULL,Javier Martinez,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:17
Russell,Baker,Meal and Beverage Expenses,1,564.25,4/25/2014,NULL,N/A,agregate amount,N/A,2014 May Lobbyist Filing ,5/1/2014 15:14
Adolfo,Mendez,Candidate,2,40,3/28/2014,NULL,Antonio Maestas,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:07
Linda ,Landez-Garcia ,Candidate,2,25,4/22/2014,NULL,Howie Morales for Governor,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:06
Adolfo,Mendez,Candidate,2,50,4/9/2014,NULL,Maggie Toulouse Oliver,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 15:00
Adolfo,Mendez,Candidate,2,38,2/3/2014,NULL,Maggie Toulouse Oliver,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 14:59
Minda,McGonagle,Candidate,2,250,4/24/2014,NULL,Phil Griego,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 14:52
Charlie,Marquez,Meal and Beverage Expenses,1,164.25,2/17/2014,NULL,Osteria D' Assisi Restaurant,"Relationship building, no specific initiatives discussed",Senator Richard Martinez plus guest,2014 May Lobbyist Filing ,5/1/2014 14:50
Minda,McGonagle,Meal and Beverage Expenses,1,1402.15,2/20/2014,NULL,Various,Aggregate expenditures of less than $75.00 per person,Various,2014 May Lobbyist Filing ,5/1/2014 14:47
Mary,Hobson,Other Expenses,1,50,2/8/2014,NULL,Mary Hobson,100 Bill Party,CD Harden & Assoc.,2014 May Lobbyist Filing ,5/1/2014 14:35
Mary,Hobson,Meal and Beverage Expenses,1,260.65,1/30/2014,NULL,Mary Hobson,public relations,Representative Zack Cook/ family,2014 May Lobbyist Filing ,5/1/2014 14:33
Andrea,Evans,Meal and Beverage Expenses,1,18.95,4/23/2014,NULL,CCA,Dinner,Senator Clemente Sanchez,2014 May Lobbyist Filing ,5/1/2014 14:32
Andrea,Evans,Meal and Beverage Expenses,1,18.95,4/23/2014,NULL,CCA,Dinner,Rep. Antonio Maestas,2014 May Lobbyist Filing ,5/1/2014 14:32
Kent,Cravens,Meal and Beverage Expenses,1,19.82,4/22/2014,NULL,Rio Chama,discuss interim committee work,Patrick Lyons,2014 May Lobbyist Filing ,5/1/2014 14:24
Kent,Cravens,Meal and Beverage Expenses,1,13.42,2/22/2014,NULL,Applebees,discuss interim committee work,Moe Maestas,2014 May Lobbyist Filing ,5/1/2014 14:24
Kent,Cravens,Meal and Beverage Expenses,1,27.86,4/1/2014,NULL,Hobbs,discuss interim committee work,Clemente Sanchez,2014 May Lobbyist Filing ,5/1/2014 14:22
Kent,Cravens,Meal and Beverage Expenses,1,15.53,2/20/2014,NULL,Jalapenos,discuss pending legislation,Stuart Ingle,2014 May Lobbyist Filing ,5/1/2014 14:21
Kent,Cravens,Meal and Beverage Expenses,1,16.43,2/19/2014,NULL,Rio Chama,discuss pending legislation,Sandra Jeff,2014 May Lobbyist Filing ,5/1/2014 14:21
Kent,Cravens,Meal and Beverage Expenses,1,30.83,2/19/2014,NULL,Pink Adobe,discuss pending legislation,Steven Neville,2014 May Lobbyist Filing ,5/1/2014 14:20
Kent,Cravens,Meal and Beverage Expenses,1,30.83,2/19/2014,NULL,Pink Adobe,discuss pending legislation,William Payne,2014 May Lobbyist Filing ,5/1/2014 14:20
Kent,Cravens,Meal and Beverage Expenses,1,22.86,2/19/2014,NULL,Inn at Loretto,discuss pending legislation,Donald Tripp,2014 May Lobbyist Filing ,5/1/2014 14:19
Kent,Cravens,Meal and Beverage Expenses,1,22.86,2/19/2014,NULL,Inn at Loretto,discuss pending legislation,Larry Larranga,2014 May Lobbyist Filing ,5/1/2014 14:19
Kent,Cravens,Meal and Beverage Expenses,1,82.52,2/19/2014,NULL,Inn at Loretto,discuss pending legislation,Carl Trujillo,2014 May Lobbyist Filing ,5/1/2014 14:18
Kent,Cravens,Meal and Beverage Expenses,1,82.52,2/19/2014,NULL,Inn at Loretto,discuss pending legislation,Sandra Jeff,2014 May Lobbyist Filing ,5/1/2014 14:18
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,Carroll Leavell,2014 May Lobbyist Filing ,5/1/2014 14:17
Clinton,Harden,Meal and Beverage Expenses,1,2513.7,2/16/2014,NULL,various elected officials,aggretate,various,2014 May Lobbyist Filing ,5/1/2014 14:17
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,William Burt,2014 May Lobbyist Filing ,5/1/2014 14:17
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,Steven Neville,2014 May Lobbyist Filing ,5/1/2014 14:17
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,Pat Woods,2014 May Lobbyist Filing ,5/1/2014 14:16
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,Ron Griggs,2014 May Lobbyist Filing ,5/1/2014 14:16
Kent,Cravens,Meal and Beverage Expenses,1,8.41,2/18/2014,NULL,Rio Chama,discuss pending legislation,William Payne,2014 May Lobbyist Filing ,5/1/2014 14:15
Kent,Cravens,Meal and Beverage Expenses,1,14.32,2/14/2014,NULL,Palace Restaurant,discuss pending legislation,James Strickler,2014 May Lobbyist Filing ,5/1/2014 14:14
Kent,Cravens,Meal and Beverage Expenses,1,14.32,2/14/2014,NULL,Palace Restaurant,discuss pending legislation,Carl Trujillo,2014 May Lobbyist Filing ,5/1/2014 14:14
Kent,Cravens,Meal and Beverage Expenses,1,14.32,2/14/2014,NULL,Palace Restaurant,discuss pending legislation,Sandra Jeff,2014 May Lobbyist Filing ,5/1/2014 14:14
Michael E.,Bowen,Meal and Beverage Expenses,1,386.69,3/13/2014,NULL,Bull Ring,Share of Dinner,Senate Corporations Committee,2014 May Lobbyist Filing ,5/1/2014 14:14
Kent,Cravens,Meal and Beverage Expenses,1,13.99,2/13/2014,NULL,Bull Ring,discuss pending legislation,Thomas Anderson,2014 May Lobbyist Filing ,5/1/2014 14:13
Kent,Cravens,Meal and Beverage Expenses,1,13.99,2/13/2014,NULL,Bull Ring,discuss pending legislation,James Strickler,2014 May Lobbyist Filing ,5/1/2014 14:12
Michael E.,Bowen,Meal and Beverage Expenses,1,242.5,1/28/2014,NULL,Joseph's Restaurant,Share of Dinner,House Voters & Elections Committee,2014 May Lobbyist Filing ,5/1/2014 14:12
Kent,Cravens,Meal and Beverage Expenses,1,16.89,2/12/2014,NULL,Guadalupe Cafe,discuss pending legislation,Lisa Torraco,2014 May Lobbyist Filing ,5/1/2014 14:12
Kent,Cravens,Meal and Beverage Expenses,1,16.89,2/12/2014,NULL,Guadalupe Cafe,discuss pending legislation,William Sharer,2014 May Lobbyist Filing ,5/1/2014 14:11
Michael E.,Bowen,Meal and Beverage Expenses,1,402.89,1/21/2014,NULL,Bull Ring,Share of Dinner Expense,Republican Dinner,2014 May Lobbyist Filing ,5/1/2014 14:11
Kent,Cravens,Meal and Beverage Expenses,1,16.89,2/12/2014,NULL,Guadalupe Cafe,discuss pending legislation,William Payne,2014 May Lobbyist Filing ,5/1/2014 14:11
Kent,Cravens,Meal and Beverage Expenses,1,50.29,2/12/2014,NULL,Bull Ring,discuss pending legislation,Carl Trujillo,2014 May Lobbyist Filing ,5/1/2014 14:10
Kent,Cravens,Meal and Beverage Expenses,1,50.29,2/12/2014,NULL,Bull Ring,discuss pending legislation,George Munoz,2014 May Lobbyist Filing ,5/1/2014 14:10
Kent,Cravens,Meal and Beverage Expenses,1,50.29,2/12/2014,NULL,Bull Ring,discuss pending legislation,Clemente Sanchez,2014 May Lobbyist Filing ,5/1/2014 14:09
Kent,Cravens,Meal and Beverage Expenses,1,50.29,2/12/2014,NULL,Bull Ring,discuss pending legislation,Stuart Ingle,2014 May Lobbyist Filing ,5/1/2014 14:09
Kent,Cravens,Meal and Beverage Expenses,1,50.29,2/12/2014,NULL,Bull Ring,discuss pending legislation,John A. Smith,2014 May Lobbyist Filing ,5/1/2014 14:08
Kent,Cravens,Meal and Beverage Expenses,1,12.38,2/11/2014,NULL,Bull Ring,discuss pending legislation,George Munoz,2014 May Lobbyist Filing ,5/1/2014 14:08
Julianna ,Koob,Candidate,2,50,3/13/2014,NULL,Elizabeth Thomson,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 14:08
Kent,Cravens,Meal and Beverage Expenses,1,21.97,2/10/2014,NULL,Bull Ring,discuss pending legislation,Carl Trujillo,2014 May Lobbyist Filing ,5/1/2014 14:07
Kent,Cravens,Meal and Beverage Expenses,1,21.97,2/10/2014,NULL,Bull Ring,discuss pending legislation,Sandra Jeff,2014 May Lobbyist Filing ,5/1/2014 14:07
Kent,Cravens,Meal and Beverage Expenses,1,27.67,2/7/2014,NULL,Vanessies,discuss pending legislation,Keith Gardner,2014 May Lobbyist Filing ,5/1/2014 14:06
Charlie,Marquez,Meal and Beverage Expenses,1,253.03,2/5/2014,NULL,Sam's Club,Sole Community Provider initiatives,Senator George Munoz & staff,2014 May Lobbyist Filing ,5/1/2014 14:04
Clinton,Harden,Other Expenses,1,300.9,2/17/2014,NULL,the bull ring,appreciation dinner for legislators and staff,rep caucus end of the session dinner,2014 May Lobbyist Filing ,5/1/2014 13:58
Julianna ,Koob,Candidate,2,100,4/24/2014,NULL,Roger Madalena,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:57
Julianna ,Koob,Candidate,2,100,4/3/2014,NULL,Tim Keller,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:57
Kent,Cravens,Meal and Beverage Expenses,1,27.67,2/7/2014,NULL,Vanessies,discuss pending legislation,L. Ritchey,2014 May Lobbyist Filing ,5/1/2014 13:56
Julianna ,Koob,Candidate,2,100,4/2/2014,NULL,Joanne Ferrary,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:56
Laura ,McCarthy,Entertainment Expenses,1,45,2/4/2014,NULL,Laura McCarthy,meeting about watershed restoration,Ron Gardiner,2014 May Lobbyist Filing ,5/1/2014 13:56
Clinton,Harden,Other Expenses,1,174,2/11/2014,NULL,Restaurant Martin,appreciation dinner for legislators and staff,senate education committee dinner,2014 May Lobbyist Filing ,5/1/2014 13:56
Julianna ,Koob,Candidate,2,100,4/1/2014,NULL,Maggie Talouse Oliver,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:56
Julianna ,Koob,Candidate,2,50,3/27/2014,NULL,Javier Martinez,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:55
Clinton,Harden,Other Expenses,1,463.09,2/11/2014,NULL,The Bull Ring,appreciation dinner for legislators and staff,House Business and industry committee,2014 May Lobbyist Filing ,5/1/2014 13:54
Casey ,Padilla ,Candidate,2,20,4/1/2014,NULL,Anderson for HD 20,NULL,NULL,2014 May Lobbyist Filing ,5/1/2014 13:52
Kent,Cravens,Meal and Beverage Expenses,1,27.67,2/7/2014,NULL,Vanessies,discuss pending legislation,Gay Kernan,2014 May Lobbyist Filing ,5/1/2014 13:52
